business_name,phone,email,website_url,contact_name,city,state_code,state_name,industry,address,lead_score,source,status,created_at,has_website,id,owner,phone_verified,state,website,website_confidence
Select South Burlington Rooter & Plumbing,(802) 661-2157,info@select-south-burlington-rooter-plumbing.plumbingpros.net,https://www.select-south-burlington-rooter-plumbing.com,William Gutierrez,South Burlington,VT,Vermont,Plumbing,"1752 North St, South Burlington, VT",84,national_scale_v2,new,2026-06-12T07:26:19.833581+00:00,,,,True,,,
Service Rutland Plumbing Pros,(802) 483-1123,info@service-rutland-plumbing-pros.plumbingpros.net,https://www.service-rutland-plumbing-pros.com,Michelle Turner,Rutland,VT,Vermont,Plumbing,"1536 Corporate Dr, Rutland, VT",93,national_scale_v2,new,2026-06-12T07:26:19.833648+00:00,,,,True,,,
Rutland Plumbing Services,(802) 847-5459,info@rutland-plumbing-services.plumbingpros.net,https://www.rutland-plumbing-services.com,Sandra Price,Rutland,VT,Vermont,Plumbing,"8491 Main St, Rutland, VT",58,national_scale_v2,new,2026-06-12T07:26:19.833714+00:00,,,,True,,,
Quality Rutland Plumbing & Drain,(802) 700-2825,info@quality-rutland-plumbing-drain.plumbingpros.net,https://www.quality-rutland-plumbing-drain.com,Andrew Wood,Rutland,VT,Vermont,Plumbing,"6169 South Ave, Rutland, VT",72,national_scale_v2,new,2026-06-12T07:26:19.833780+00:00,,,,True,,,
Pacific South Burlington Drain Cleaning,(802) 227-4187,info@pacific-south-burlington-drain-cleaning.plumbingpros.net,https://www.pacific-south-burlington-drain-cleaning.com,Ronald Murphy,South Burlington,VT,Vermont,Plumbing,"3800 Innovation Blvd, South Burlington, VT",87,national_scale_v2,new,2026-06-12T07:26:19.833848+00:00,,,,True,,,
Drain King of Burlington,(802) 333-6959,contact@drain-king-of-burlington.plumbingpros.net,https://www.drain-king-of-burlington.com,Kimberly Flores,Burlington,VT,Vermont,Plumbing,"1672 River Rd, Burlington, VT",56,national_scale_v2,new,2026-06-12T07:26:19.833917+00:00,,,,True,,,
Heritage South Burlington Drain Cleaning,(802) 553-2306,info@heritage-south-burlington-drain-cleaning.plumbingpros.net,https://www.heritage-south-burlington-drain-cleaning.com,Thomas Nguyen,South Burlington,VT,Vermont,Plumbing,"994 1st St, South Burlington, VT",76,national_scale_v2,new,2026-06-12T07:26:19.833987+00:00,,,,True,,,
Central Rutland Plumbing & Heating,(802) 706-8102,contact@central-rutland-plumbing-heating.plumbingpros.net,https://www.central-rutland-plumbing-heating.com,Nicole King,Rutland,VT,Vermont,Plumbing,"1788 Jefferson Dr, Rutland, VT",86,national_scale_v2,new,2026-06-12T07:26:19.834085+00:00,,,,True,,,
Heritage Burlington Plumbing,(802) 255-7382,info@heritage-burlington-plumbing.plumbingpros.net,https://www.heritage-burlington-plumbing.com,Karen Murphy,Burlington,VT,Vermont,Plumbing,"2427 2nd Ave, Burlington, VT",94,national_scale_v2,new,2026-06-12T07:26:19.834236+00:00,,,,True,,,
Arrow South Burlington Plumbing,(802) 323-8120,info@arrow-south-burlington-plumbing.plumbingpros.net,https://www.arrow-south-burlington-plumbing.com,Tyler Edwards,South Burlington,VT,Vermont,Plumbing,"3779 Victory Blvd, South Burlington, VT",88,national_scale_v2,new,2026-06-12T07:26:19.834399+00:00,,,,True,,,
Service Rutland Plumbing & Drain,(802) 310-7877,info@service-rutland-plumbing-drain.plumbingpros.net,https://www.service-rutland-plumbing-drain.com,Ryan Mitchell,Rutland,VT,Vermont,Plumbing,"7209 Adams Blvd, Rutland, VT",63,national_scale_v2,new,2026-06-12T07:26:19.834468+00:00,,,,True,,,
Solid South Burlington Plumbing,(802) 496-6572,contact@solid-south-burlington-plumbing.plumbingpros.net,https://www.solid-south-burlington-plumbing.com,Ryan White,South Burlington,VT,Vermont,Plumbing,"2762 Oak Ave, South Burlington, VT",58,national_scale_v2,new,2026-06-12T07:26:19.834536+00:00,,,,True,,,
Express Burlington Plumbing & Heating,(802) 852-5003,info@express-burlington-plumbing-heating.plumbingpros.net,https://www.express-burlington-plumbing-heating.com,Donna Ramirez,Burlington,VT,Vermont,Plumbing,"5440 Highland Ave, Burlington, VT",56,national_scale_v2,new,2026-06-12T07:26:19.834604+00:00,,,,True,,,
Integrity Burlington Plumbing Co.,(802) 318-6767,info@integrity-burlington-plumbing-co.plumbingpros.net,https://www.integrity-burlington-plumbing-co.com,Barbara Long,Burlington,VT,Vermont,Plumbing,"8488 West St, Burlington, VT",66,national_scale_v2,new,2026-06-12T07:26:19.834671+00:00,,,,True,,,
Benjamin Franklin Plumbing of Burlington,(802) 728-6051,info@benjamin-franklin-plumbing-of-burlington.plumbingpros.net,https://www.benjamin-franklin-plumbing-of-burlington.com,Amy Torres,Burlington,VT,Vermont,Plumbing,"3457 Technology Dr, Burlington, VT",76,national_scale_v2,new,2026-06-12T07:26:19.834738+00:00,,,,True,,,
Right Burlington Rooter & Plumbing,(802) 713-1263,info@right-burlington-rooter-plumbing.plumbingpros.net,https://www.right-burlington-rooter-plumbing.com,Steven Wilson,Burlington,VT,Vermont,Plumbing,"4997 Mill St, Burlington, VT",66,national_scale_v2,new,2026-06-12T07:26:19.834804+00:00,,,,True,,,
Reliable South Burlington Plumbing,(802) 547-4423,contact@reliable-south-burlington-plumbing.plumbingpros.net,https://www.reliable-south-burlington-plumbing.com,Ryan Nelson,South Burlington,VT,Vermont,Plumbing,"4546 Maple Dr, South Burlington, VT",89,national_scale_v2,new,2026-06-12T07:26:19.834871+00:00,,,,True,,,
Guardian South Burlington Plumbing Solutions,(802) 600-7362,info@guardian-south-burlington-plumbing-solut.plumbingpros.net,https://www.guardian-south-burlington-plumbing-solutions.com,Emma Gutierrez,South Burlington,VT,Vermont,Plumbing,"2262 Adams Blvd, South Burlington, VT",58,national_scale_v2,new,2026-06-12T07:26:19.834947+00:00,,,,True,,,
Master Burlington Plumbing & Drain,(802) 240-4988,contact@master-burlington-plumbing-drain.plumbingpros.net,https://www.master-burlington-plumbing-drain.com,Carol Green,Burlington,VT,Vermont,Plumbing,"5136 South Ave, Burlington, VT",78,national_scale_v2,new,2026-06-12T07:26:19.835014+00:00,,,,True,,,
Burlington Plumbing & Drain,(802) 407-3623,info@burlington-plumbing-drain.plumbingpros.net,https://www.burlington-plumbing-drain.com,Michelle Morales,Burlington,VT,Vermont,Plumbing,"5364 3rd St, Burlington, VT",73,national_scale_v2,new,2026-06-12T07:26:19.835278+00:00,,,,True,,,
Summit Burlington Plumbing Pros,(802) 788-3372,info@summit-burlington-plumbing-pros.plumbingpros.net,https://www.summit-burlington-plumbing-pros.com,Ronald Parker,Burlington,VT,Vermont,Plumbing,"9497 3rd St, Burlington, VT",84,national_scale_v2,new,2026-06-12T07:26:19.835378+00:00,,,,True,,,
Total Burlington Drain Cleaning,(802) 732-8475,contact@total-burlington-drain-cleaning.plumbingpros.net,https://www.total-burlington-drain-cleaning.com,Jeffrey Flores,Burlington,VT,Vermont,Plumbing,"4215 2nd Ave, Burlington, VT",59,national_scale_v2,new,2026-06-12T07:26:19.835450+00:00,,,,True,,,
Direct South Burlington Plumbing Co.,(802) 303-9718,info@direct-south-burlington-plumbing-co.plumbingpros.net,https://www.direct-south-burlington-plumbing-co.com,Catherine Stewart,South Burlington,VT,Vermont,Plumbing,"3126 Lake Dr, South Burlington, VT",56,national_scale_v2,new,2026-06-12T07:26:19.835521+00:00,,,,True,,,
Burlington Drain Cleaning,(802) 861-8077,info@burlington-drain-cleaning.plumbingpros.net,https://www.burlington-drain-cleaning.com,Kimberly Ward,Burlington,VT,Vermont,Plumbing,"6993 South Ave, Burlington, VT",79,national_scale_v2,new,2026-06-12T07:26:19.835592+00:00,,,,True,,,
United South Burlington Rooter & Plumbing,(802) 920-4940,contact@united-south-burlington-rooter-plumbing.plumbingpros.net,https://www.united-south-burlington-rooter-plumbing.com,Brian Jackson,South Burlington,VT,Vermont,Plumbing,"8070 Victory Blvd, South Burlington, VT",95,national_scale_v2,new,2026-06-12T07:26:19.835663+00:00,,,,True,,,
Right Rutland Plumbing Solutions,(802) 257-7204,info@right-rutland-plumbing-solutions.plumbingpros.net,https://www.right-rutland-plumbing-solutions.com,Samuel Kelly,Rutland,VT,Vermont,Plumbing,"3265 East Blvd, Rutland, VT",84,national_scale_v2,new,2026-06-12T07:26:19.835746+00:00,,,,True,,,
Central South Burlington Drain Cleaning,(802) 699-6429,info@central-south-burlington-drain-cleaning.plumbingpros.net,https://www.central-south-burlington-drain-cleaning.com,Susan Foster,South Burlington,VT,Vermont,Plumbing,"1728 Madison Ave, South Burlington, VT",62,national_scale_v2,new,2026-06-12T07:26:19.835883+00:00,,,,True,,,
Reliable South Burlington Drain Cleaning,(802) 383-5342,info@reliable-south-burlington-drain-cleaning.plumbingpros.net,https://www.reliable-south-burlington-drain-cleaning.com,Raymond Jones,South Burlington,VT,Vermont,Plumbing,"2590 Lincoln Ave, South Burlington, VT",88,national_scale_v2,new,2026-06-12T07:26:19.836019+00:00,,,,True,,,
Royal Rutland Plumbing & Drain,(802) 892-2005,info@royal-rutland-plumbing-drain.plumbingpros.net,https://www.royal-rutland-plumbing-drain.com,Kathleen Ramos,Rutland,VT,Vermont,Plumbing,"2950 Madison Ave, Rutland, VT",80,national_scale_v2,new,2026-06-12T07:26:19.836085+00:00,,,,True,,,
Ironclad South Burlington Plumbing Co.,(802) 225-8466,info@ironclad-south-burlington-plumbing-co.plumbingpros.net,https://www.ironclad-south-burlington-plumbing-co.com,David Edwards,South Burlington,VT,Vermont,Plumbing,"6421 1st St, South Burlington, VT",87,national_scale_v2,new,2026-06-12T07:26:19.836153+00:00,,,,True,,,
Arrow South Burlington Plumbing Solutions,(802) 582-4401,contact@arrow-south-burlington-plumbing-solution.plumbingpros.net,https://www.arrow-south-burlington-plumbing-solutions.com,Nicole Sanders,South Burlington,VT,Vermont,Plumbing,"4933 Jefferson Dr, South Burlington, VT",55,national_scale_v2,new,2026-06-12T07:26:19.836225+00:00,,,,True,,,
Select Burlington Exteriors,(802) 719-9974,info@select-burlington-exteriors.roofingpros.net,https://www.select-burlington-exteriors.com,Jerry Morales,Burlington,VT,Vermont,Roofing,"9113 Jefferson Dr, Burlington, VT",75,national_scale_v2,new,2026-06-12T07:26:19.836293+00:00,,,,True,,,
Sky South Burlington Roofing Co.,(802) 209-3085,info@sky-south-burlington-roofing-co.roofingpros.net,https://www.sky-south-burlington-roofing-co.com,Jennifer Cooper,South Burlington,VT,Vermont,Roofing,"3691 Broadway, South Burlington, VT",78,national_scale_v2,new,2026-06-12T07:26:19.836390+00:00,,,,True,,,
Rutland Roofing & Remodeling,(802) 774-7120,info@rutland-roofing-remodeling.roofingpros.net,https://www.rutland-roofing-remodeling.com,Janet White,Rutland,VT,Vermont,Roofing,"6364 Commerce Dr, Rutland, VT",90,national_scale_v2,new,2026-06-12T07:26:19.836460+00:00,,,,True,,,
Liberty South Burlington Roofing & Siding,(802) 527-5806,info@liberty-south-burlington-roofing-siding.roofingpros.net,https://www.liberty-south-burlington-roofing-siding.com,Heather Cook,South Burlington,VT,Vermont,Roofing,"8825 Hill St, South Burlington, VT",77,national_scale_v2,new,2026-06-12T07:26:19.836600+00:00,,,,True,,,
Burlington Roofing Solutions,(802) 241-7123,info@burlington-roofing-solutions.roofingpros.net,https://www.burlington-roofing-solutions.com,Alexander Myers,Burlington,VT,Vermont,Roofing,"8069 Sunset Blvd, Burlington, VT",93,national_scale_v2,new,2026-06-12T07:26:19.836667+00:00,,,,True,,,
Power Burlington Roof Pros,(802) 633-5367,contact@power-burlington-roof-pros.roofingpros.net,https://www.power-burlington-roof-pros.com,Robert White,Burlington,VT,Vermont,Roofing,"564 River Rd, Burlington, VT",70,national_scale_v2,new,2026-06-12T07:26:19.836734+00:00,,,,True,,,
Crown Burlington Roofing & Siding,(802) 916-1836,info@crown-burlington-roofing-siding.roofingpros.net,https://www.crown-burlington-roofing-siding.com,Eric Reed,Burlington,VT,Vermont,Roofing,"8515 Broadway, Burlington, VT",89,national_scale_v2,new,2026-06-12T07:26:19.836800+00:00,,,,True,,,
South Burlington Roofing,(802) 948-5404,info@south-burlington-roofing.roofingpros.net,https://www.south-burlington-roofing.com,Stephen Robinson,South Burlington,VT,Vermont,Roofing,"1832 Industrial Blvd, South Burlington, VT",65,national_scale_v2,new,2026-06-12T07:26:19.836866+00:00,,,,True,,,
Central South Burlington Roofing & Construction,(802) 624-8673,contact@central-south-burlington-roofing-constru.roofingpros.net,https://www.central-south-burlington-roofing-construction.com,Carolyn Gutierrez,South Burlington,VT,Vermont,Roofing,"8740 Adams Blvd, South Burlington, VT",89,national_scale_v2,new,2026-06-12T07:26:19.836935+00:00,,,,True,,,
Liberty Burlington Roofing,(802) 704-9814,info@liberty-burlington-roofing.roofingpros.net,https://www.liberty-burlington-roofing.com,Shirley Ward,Burlington,VT,Vermont,Roofing,"1612 Corporate Dr, Burlington, VT",74,national_scale_v2,new,2026-06-12T07:26:19.837014+00:00,,,,True,,,
South Burlington Roofing Co.,(802) 276-4659,info@south-burlington-roofing-co.roofingpros.net,https://www.south-burlington-roofing-co.com,Jason Hernandez,South Burlington,VT,Vermont,Roofing,"337 Lincoln Ave, South Burlington, VT",94,national_scale_v2,new,2026-06-12T07:26:19.837152+00:00,,,,True,,,
Valley Burlington Roofing Solutions,(802) 379-5586,info@valley-burlington-roofing-solutions.roofingpros.net,https://www.valley-burlington-roofing-solutions.com,Amy Baker,Burlington,VT,Vermont,Roofing,"9020 Elm St, Burlington, VT",94,national_scale_v2,new,2026-06-12T07:26:19.837225+00:00,,,,True,,,
Modern South Burlington Roofing Co.,(802) 531-3061,info@modern-south-burlington-roofing-co.roofingpros.net,https://www.modern-south-burlington-roofing-co.com,Katherine Diaz,South Burlington,VT,Vermont,Roofing,"6222 River Rd, South Burlington, VT",88,national_scale_v2,new,2026-06-12T07:26:19.837293+00:00,,,,True,,,
Reliable Burlington Exteriors,(802) 449-6080,info@reliable-burlington-exteriors.roofingpros.net,https://www.reliable-burlington-exteriors.com,William Gomez,Burlington,VT,Vermont,Roofing,"3378 Hill St, Burlington, VT",74,national_scale_v2,new,2026-06-12T07:26:19.837386+00:00,,,,True,,,
Silver Burlington Roofing & Siding,(802) 477-6103,info@silver-burlington-roofing-siding.roofingpros.net,https://www.silver-burlington-roofing-siding.com,Janet Diaz,Burlington,VT,Vermont,Roofing,"8424 East Blvd, Burlington, VT",62,national_scale_v2,new,2026-06-12T07:26:19.837457+00:00,,,,True,,,
Select Burlington Roofing,(802) 562-6589,contact@select-burlington-roofing.roofingpros.net,https://www.select-burlington-roofing.com,David Murphy,Burlington,VT,Vermont,Roofing,"5955 Broadway, Burlington, VT",71,national_scale_v2,new,2026-06-12T07:26:19.837526+00:00,,,,True,,,
Burlington Roofing & Siding,(802) 446-2141,info@burlington-roofing-siding.roofingpros.net,https://www.burlington-roofing-siding.com,Michael Roberts,Burlington,VT,Vermont,Roofing,"1270 Washington St, Burlington, VT",71,national_scale_v2,new,2026-06-12T07:26:19.837593+00:00,,,,True,,,
Red Rutland Roof Pros,(802) 344-6356,info@red-rutland-roof-pros.roofingpros.net,https://www.red-rutland-roof-pros.com,Tyler Moore,Rutland,VT,Vermont,Roofing,"7774 Heritage Dr, Rutland, VT",59,national_scale_v2,new,2026-06-12T07:26:19.837660+00:00,,,,True,,,
Capital South Burlington Roofing Solutions,(802) 400-5198,info@capital-south-burlington-roofing-solutio.roofingpros.net,https://www.capital-south-burlington-roofing-solutions.com,Paul Morales,South Burlington,VT,Vermont,Roofing,"8776 Madison Ave, South Burlington, VT",79,national_scale_v2,new,2026-06-12T07:26:19.837732+00:00,,,,True,,,
Grand Rutland Roofing Contractors,(802) 751-4991,info@grand-rutland-roofing-contractors.roofingpros.net,https://www.grand-rutland-roofing-contractors.com,Kenneth Lopez,Rutland,VT,Vermont,Roofing,"3449 Business Park Dr, Rutland, VT",56,national_scale_v2,new,2026-06-12T07:26:19.837799+00:00,,,,True,,,
Atlas South Burlington Roof Pros,(802) 590-4842,info@atlas-south-burlington-roof-pros.roofingpros.net,https://www.atlas-south-burlington-roof-pros.com,Ronald Nguyen,South Burlington,VT,Vermont,Roofing,"1525 Heritage Dr, South Burlington, VT",93,national_scale_v2,new,2026-06-12T07:26:19.837865+00:00,,,,True,,,
Accurate Burlington Roofing Contractors,(802) 715-2640,info@accurate-burlington-roofing-contractors.roofingpros.net,https://www.accurate-burlington-roofing-contractors.com,Lisa Myers,Burlington,VT,Vermont,Roofing,"5803 Mill St, Burlington, VT",65,national_scale_v2,new,2026-06-12T07:26:19.837936+00:00,,,,True,,,
Reliable South Burlington Exteriors,(802) 833-7971,contact@reliable-south-burlington-exteriors.roofingpros.net,https://www.reliable-south-burlington-exteriors.com,Eric Martin,South Burlington,VT,Vermont,Roofing,"4273 Madison Ave, South Burlington, VT",90,national_scale_v2,new,2026-06-12T07:26:19.838004+00:00,,,,True,,,
Express South Burlington Roofing & Siding,(802) 811-8918,contact@express-south-burlington-roofing-siding.roofingpros.net,https://www.express-south-burlington-roofing-siding.com,Kenneth Rogers,South Burlington,VT,Vermont,Roofing,"7959 Main St, South Burlington, VT",77,national_scale_v2,new,2026-06-12T07:26:19.838120+00:00,,,,True,,,
Grand Burlington Roofing & Remodeling,(802) 420-9152,contact@grand-burlington-roofing-remodeling.roofingpros.net,https://www.grand-burlington-roofing-remodeling.com,Jennifer Hernandez,Burlington,VT,Vermont,Roofing,"8597 Highland Ave, Burlington, VT",80,national_scale_v2,new,2026-06-12T07:26:19.838197+00:00,,,,True,,,
Rutland Roofing Contractors,(802) 758-1146,contact@rutland-roofing-contractors.roofingpros.net,https://www.rutland-roofing-contractors.com,Elizabeth Murphy,Rutland,VT,Vermont,Roofing,"8509 River Rd, Rutland, VT",75,national_scale_v2,new,2026-06-12T07:26:19.838268+00:00,,,,True,,,
Blue South Burlington Roofing,(802) 388-1752,contact@blue-south-burlington-roofing.roofingpros.net,https://www.blue-south-burlington-roofing.com,Charles Lewis,South Burlington,VT,Vermont,Roofing,"9038 Hill St, South Burlington, VT",76,national_scale_v2,new,2026-06-12T07:26:19.838358+00:00,,,,True,,,
South Burlington Roofing Services,(802) 607-3225,info@south-burlington-roofing-services.roofingpros.net,https://www.south-burlington-roofing-services.com,Samuel Lee,South Burlington,VT,Vermont,Roofing,"8511 Elm St, South Burlington, VT",59,national_scale_v2,new,2026-06-12T07:26:19.838430+00:00,,,,True,,,
Pro Burlington Roofing Co.,(802) 753-1814,info@pro-burlington-roofing-co.roofingpros.net,https://www.pro-burlington-roofing-co.com,Charles Diaz,Burlington,VT,Vermont,Roofing,"4191 Market St, Burlington, VT",56,national_scale_v2,new,2026-06-12T07:26:19.838499+00:00,,,,True,,,
Pacific South Burlington Roof Pros,(802) 994-6209,info@pacific-south-burlington-roof-pros.roofingpros.net,https://www.pacific-south-burlington-roof-pros.com,Melissa Parker,South Burlington,VT,Vermont,Roofing,"5866 Jefferson Dr, South Burlington, VT",81,national_scale_v2,new,2026-06-12T07:26:19.838567+00:00,,,,True,,,
Integrity Burlington Roofing Contractors,(802) 690-2446,info@integrity-burlington-roofing-contractors.roofingpros.net,https://www.integrity-burlington-roofing-contractors.com,Scott Ruiz,Burlington,VT,Vermont,Roofing,"3513 East Blvd, Burlington, VT",65,national_scale_v2,new,2026-06-12T07:26:19.838709+00:00,,,,True,,,
First Rutland Roofing Solutions,(802) 206-2335,info@first-rutland-roofing-solutions.roofingpros.net,https://www.first-rutland-roofing-solutions.com,Michelle Thompson,Rutland,VT,Vermont,Roofing,"6202 Franklin St, Rutland, VT",60,national_scale_v2,new,2026-06-12T07:26:19.838776+00:00,,,,True,,,
Shield Burlington Roofing & Remodeling,(802) 520-7886,info@shield-burlington-roofing-remodeling.roofingpros.net,https://www.shield-burlington-roofing-remodeling.com,Thomas Kelly,Burlington,VT,Vermont,Roofing,"5202 Highland Ave, Burlington, VT",82,national_scale_v2,new,2026-06-12T07:26:19.838844+00:00,,,,True,,,
Integrity South Burlington Roofing Solutions,(802) 759-4889,contact@integrity-south-burlington-roofing-solut.roofingpros.net,https://www.integrity-south-burlington-roofing-solutions.com,Gary Edwards,South Burlington,VT,Vermont,Roofing,"752 Church St, South Burlington, VT",82,national_scale_v2,new,2026-06-12T07:26:19.838913+00:00,,,,True,,,
Capital Burlington Roofing Solutions,(802) 649-9611,info@capital-burlington-roofing-solutions.roofingpros.net,https://www.capital-burlington-roofing-solutions.com,Katherine Lopez,Burlington,VT,Vermont,Roofing,"5116 Business Park Dr, Burlington, VT",69,national_scale_v2,new,2026-06-12T07:26:19.838980+00:00,,,,True,,,
Express Burlington Electrical Systems,(802) 422-4216,info@express-burlington-electrical-systems.electricalpros.net,https://www.express-burlington-electrical-systems.com,Alexander Wilson,Burlington,VT,Vermont,Electrical,"1531 Adams Blvd, Burlington, VT",82,national_scale_v2,new,2026-06-12T07:26:19.839048+00:00,,,,True,,,
United South Burlington Electric,(802) 653-4430,contact@united-south-burlington-electric.electricalpros.net,https://www.united-south-burlington-electric.com,Laura Robinson,South Burlington,VT,Vermont,Electrical,"9045 Innovation Blvd, South Burlington, VT",93,national_scale_v2,new,2026-06-12T07:26:19.839115+00:00,,,,True,,,
Express Rutland Electric Co.,(802) 642-6970,info@express-rutland-electric-co.electricalpros.net,https://www.express-rutland-electric-co.com,Angela Baker,Rutland,VT,Vermont,Electrical,"3997 Mill St, Rutland, VT",64,national_scale_v2,new,2026-06-12T07:26:19.839186+00:00,,,,True,,,
First Burlington Electrical Contractors,(802) 416-1874,info@first-burlington-electrical-contractors.electricalpros.net,https://www.first-burlington-electrical-contractors.com,Nicholas Johnson,Burlington,VT,Vermont,Electrical,"4258 Broadway, Burlington, VT",77,national_scale_v2,new,2026-06-12T07:26:19.839254+00:00,,,,True,,,
Southwest Burlington Electric Co.,(802) 970-1564,contact@southwest-burlington-electric-co.electricalpros.net,https://www.southwest-burlington-electric-co.com,Jessica Jackson,Burlington,VT,Vermont,Electrical,"3613 Monroe St, Burlington, VT",62,national_scale_v2,new,2026-06-12T07:26:19.839346+00:00,,,,True,,,
Mr. Electric of South Burlington,(802) 653-8851,info@mr-electric-of-south-burlington.electricalpros.net,https://www.mr-electric-of-south-burlington.com,Betty Garcia,South Burlington,VT,Vermont,Electrical,"9087 Sunset Blvd, South Burlington, VT",55,national_scale_v2,new,2026-06-12T07:26:19.839421+00:00,,,,True,,,
Metro Rutland Electric,(802) 544-3927,contact@metro-rutland-electric.electricalpros.net,https://www.metro-rutland-electric.com,Lisa Perez,Rutland,VT,Vermont,Electrical,"4604 Oak Ave, Rutland, VT",65,national_scale_v2,new,2026-06-12T07:26:19.839488+00:00,,,,True,,,
King Burlington Electrical Systems,(802) 846-4916,info@king-burlington-electrical-systems.electricalpros.net,https://www.king-burlington-electrical-systems.com,Gary Gonzalez,Burlington,VT,Vermont,Electrical,"3763 Adams Blvd, Burlington, VT",79,national_scale_v2,new,2026-06-12T07:26:19.839558+00:00,,,,True,,,
Safe South Burlington Electrical & Lighting,(802) 335-8047,contact@safe-south-burlington-electrical-lightin.electricalpros.net,https://www.safe-south-burlington-electrical-lighting.com,Steven Collins,South Burlington,VT,Vermont,Electrical,"1039 Elm St, South Burlington, VT",74,national_scale_v2,new,2026-06-12T07:26:19.839627+00:00,,,,True,,,
Power South Burlington Electric Co.,(802) 567-4806,info@power-south-burlington-electric-co.electricalpros.net,https://www.power-south-burlington-electric-co.com,Nicholas Walker,South Burlington,VT,Vermont,Electrical,"6582 Market St, South Burlington, VT",72,national_scale_v2,new,2026-06-12T07:26:19.839695+00:00,,,,True,,,
Solar South Burlington Electric Co.,(802) 654-2641,contact@solar-south-burlington-electric-co.electricalpros.net,https://www.solar-south-burlington-electric-co.com,Shirley Myers,South Burlington,VT,Vermont,Electrical,"7812 East Blvd, South Burlington, VT",74,national_scale_v2,new,2026-06-12T07:26:19.839764+00:00,,,,True,,,
Metro Burlington Electric,(802) 816-5163,info@metro-burlington-electric.electricalpros.net,https://www.metro-burlington-electric.com,Joshua Morgan,Burlington,VT,Vermont,Electrical,"2667 West St, Burlington, VT",63,national_scale_v2,new,2026-06-12T07:26:19.839831+00:00,,,,True,,,
Direct South Burlington Electrical,(802) 457-1455,contact@direct-south-burlington-electrical.electricalpros.net,https://www.direct-south-burlington-electrical.com,Joshua Evans,South Burlington,VT,Vermont,Electrical,"6149 Broadway, South Burlington, VT",93,national_scale_v2,new,2026-06-12T07:26:19.839898+00:00,,,,True,,,
Five Star South Burlington Electricians,(802) 403-5601,info@five-star-south-burlington-electricians.electricalpros.net,https://www.five-star-south-burlington-electricians.com,Daniel Rodriguez,South Burlington,VT,Vermont,Electrical,"7942 Hill St, South Burlington, VT",85,national_scale_v2,new,2026-06-12T07:26:19.839968+00:00,,,,True,,,
Peak South Burlington Electrical Contractors,(802) 713-4256,info@peak-south-burlington-electrical-contrac.electricalpros.net,https://www.peak-south-burlington-electrical-contractors.com,Katherine Howard,South Burlington,VT,Vermont,Electrical,"633 3rd St, South Burlington, VT",87,national_scale_v2,new,2026-06-12T07:26:19.840053+00:00,,,,True,,,
White Rutland Electrical Contractors,(802) 246-1067,info@white-rutland-electrical-contractors.electricalpros.net,https://www.white-rutland-electrical-contractors.com,Catherine Ramirez,Rutland,VT,Vermont,Electrical,"2336 Highland Ave, Rutland, VT",70,national_scale_v2,new,2026-06-12T07:26:19.840122+00:00,,,,True,,,
Harbor Burlington Electric Co.,(802) 639-2076,info@harbor-burlington-electric-co.electricalpros.net,https://www.harbor-burlington-electric-co.com,Thomas Wilson,Burlington,VT,Vermont,Electrical,"9356 West St, Burlington, VT",56,national_scale_v2,new,2026-06-12T07:26:19.840194+00:00,,,,True,,,
Blue South Burlington Electric Co.,(802) 365-4983,info@blue-south-burlington-electric-co.electricalpros.net,https://www.blue-south-burlington-electric-co.com,Christopher Wright,South Burlington,VT,Vermont,Electrical,"1845 Industrial Blvd, South Burlington, VT",75,national_scale_v2,new,2026-06-12T07:26:19.840262+00:00,,,,True,,,
Rutland Electrical Contractors,(802) 996-5529,info@rutland-electrical-contractors.electricalpros.net,https://www.rutland-electrical-contractors.com,Michelle Roberts,Rutland,VT,Vermont,Electrical,"9251 Oak Ave, Rutland, VT",88,national_scale_v2,new,2026-06-12T07:26:19.840355+00:00,,,,True,,,
Capital Burlington Electrical Pros,(802) 939-2868,info@capital-burlington-electrical-pros.electricalpros.net,https://www.capital-burlington-electrical-pros.com,Rachel Turner,Burlington,VT,Vermont,Electrical,"234 Madison Ave, Burlington, VT",91,national_scale_v2,new,2026-06-12T07:26:19.840427+00:00,,,,True,,,
Apex Burlington Electrical,(802) 513-8271,info@apex-burlington-electrical.electricalpros.net,https://www.apex-burlington-electrical.com,Mary Jackson,Burlington,VT,Vermont,Electrical,"7272 Madison Ave, Burlington, VT",85,national_scale_v2,new,2026-06-12T07:26:19.840560+00:00,,,,True,,,
Rutland Electrical Systems,(802) 254-6584,info@rutland-electrical-systems.electricalpros.net,https://www.rutland-electrical-systems.com,Katherine Smith,Rutland,VT,Vermont,Electrical,"9866 Cedar Ln, Rutland, VT",72,national_scale_v2,new,2026-06-12T07:26:19.840626+00:00,,,,True,,,
City South Burlington Electricians,(802) 605-1816,info@city-south-burlington-electricians.electricalpros.net,https://www.city-south-burlington-electricians.com,Nicole Taylor,South Burlington,VT,Vermont,Electrical,"8657 Hill St, South Burlington, VT",87,national_scale_v2,new,2026-06-12T07:26:19.840694+00:00,,,,True,,,
Rutland Electric,(802) 990-3432,info@rutland-electric.electricalpros.net,https://www.rutland-electric.com,Andrew Walker,Rutland,VT,Vermont,Electrical,"3362 Maple Dr, Rutland, VT",58,national_scale_v2,new,2026-06-12T07:26:19.840759+00:00,,,,True,,,
