business_name,phone,email,website_url,contact_name,city,state_code,state_name,industry,address,lead_score,source,status,created_at,has_website,id,owner,phone_verified,state,website,website_confidence
Summit Spokane Termite Control,(425) 794-4810,info@summit-spokane-termite-control.pestcontrolpros.net,https://www.summit-spokane-termite-control.com,James Wilson,Spokane,WA,Washington,Pest Control,"334 Highland Ave, Spokane, WA",95,national_scale_v2,new,2026-06-12T06:55:04.000041+00:00,,,,True,,,
Complete Seattle Pest Control,(425) 418-4395,info@complete-seattle-pest-control.pestcontrolpros.net,https://www.complete-seattle-pest-control.com,Scott Edwards,Seattle,WA,Washington,Pest Control,"9054 Franklin St, Seattle, WA",70,national_scale_v2,new,2026-06-12T06:55:04.000110+00:00,,,,True,,,
Liberty Seattle Pest Solutions,(509) 739-5738,info@liberty-seattle-pest-solutions.pestcontrolpros.net,https://www.liberty-seattle-pest-solutions.com,Jacob King,Seattle,WA,Washington,Pest Control,"559 Maple Dr, Seattle, WA",62,national_scale_v2,new,2026-06-12T06:55:04.000177+00:00,,,,True,,,
Terminix of Bellevue,(425) 379-8238,info@terminix-of-bellevue.pestcontrolpros.net,https://www.terminix-of-bellevue.com,Sharon Martin,Bellevue,WA,Washington,Pest Control,"9430 South Ave, Bellevue, WA",63,national_scale_v2,new,2026-06-12T06:55:04.000243+00:00,,,,True,,,
Massey Services of Spokane,(253) 798-3531,info@massey-services-of-spokane.pestcontrolpros.net,https://www.massey-services-of-spokane.com,Margaret Davis,Spokane,WA,Washington,Pest Control,"925 Market St, Spokane, WA",86,national_scale_v2,new,2026-06-12T06:55:04.000336+00:00,,,,True,,,
Silver Tacoma Pest Solutions,(509) 901-9794,info@silver-tacoma-pest-solutions.pestcontrolpros.net,https://www.silver-tacoma-pest-solutions.com,Dorothy Miller,Tacoma,WA,Washington,Pest Control,"8783 Broadway, Tacoma, WA",92,national_scale_v2,new,2026-06-12T06:55:04.000411+00:00,,,,True,,,
Pacific Tacoma Bug Control,(509) 681-7025,info@pacific-tacoma-bug-control.pestcontrolpros.net,https://www.pacific-tacoma-bug-control.com,David Nguyen,Tacoma,WA,Washington,Pest Control,"619 2nd Ave, Tacoma, WA",58,national_scale_v2,new,2026-06-12T06:55:04.000480+00:00,,,,True,,,
Spokane Pest Services,(509) 948-7824,info@spokane-pest-services.pestcontrolpros.net,https://www.spokane-pest-services.com,Richard White,Spokane,WA,Washington,Pest Control,"8239 North St, Spokane, WA",79,national_scale_v2,new,2026-06-12T06:55:04.000547+00:00,,,,True,,,
Blue Bellevue Pest Management,(509) 780-9688,contact@blue-bellevue-pest-management.pestcontrolpros.net,https://www.blue-bellevue-pest-management.com,Daniel White,Bellevue,WA,Washington,Pest Control,"9740 Highland Ave, Bellevue, WA",78,national_scale_v2,new,2026-06-12T06:55:04.000615+00:00,,,,True,,,
Bellevue Pest Services,(509) 757-2512,info@bellevue-pest-services.pestcontrolpros.net,https://www.bellevue-pest-services.com,Diane Sanders,Bellevue,WA,Washington,Pest Control,"3134 Adams Blvd, Bellevue, WA",84,national_scale_v2,new,2026-06-12T06:55:04.000684+00:00,,,,True,,,
Capital Bellevue Pest Pros,(360) 934-7479,info@capital-bellevue-pest-pros.pestcontrolpros.net,https://www.capital-bellevue-pest-pros.com,Cynthia White,Bellevue,WA,Washington,Pest Control,"9501 Heritage Dr, Bellevue, WA",58,national_scale_v2,new,2026-06-12T06:55:04.000752+00:00,,,,True,,,
Rentokil of Seattle,(425) 880-3021,info@rentokil-of-seattle.pestcontrolpros.net,https://www.rentokil-of-seattle.com,Amanda Flores,Seattle,WA,Washington,Pest Control,"9124 1st St, Seattle, WA",60,national_scale_v2,new,2026-06-12T06:55:04.000818+00:00,,,,True,,,
Superior Spokane Pest & Termite,(253) 546-3365,contact@superior-spokane-pest-termite.pestcontrolpros.net,https://www.superior-spokane-pest-termite.com,Samuel Miller,Spokane,WA,Washington,Pest Control,"9677 Hill St, Spokane, WA",70,national_scale_v2,new,2026-06-12T06:55:04.000890+00:00,,,,True,,,
Seattle Exterminating,(425) 900-6176,info@seattle-exterminating.pestcontrolpros.net,https://www.seattle-exterminating.com,Alexander Morales,Seattle,WA,Washington,Pest Control,"7129 Corporate Dr, Seattle, WA",85,national_scale_v2,new,2026-06-12T06:55:04.000958+00:00,,,,True,,,
Arrow Exterminators of Bellevue,(360) 938-3983,info@arrow-exterminators-of-bellevue.pestcontrolpros.net,https://www.arrow-exterminators-of-bellevue.com,Scott White,Bellevue,WA,Washington,Pest Control,"3397 Innovation Blvd, Bellevue, WA",57,national_scale_v2,new,2026-06-12T06:55:04.001026+00:00,,,,True,,,
Town Bellevue Pest Solutions,(564) 733-7188,contact@town-bellevue-pest-solutions.pestcontrolpros.net,https://www.town-bellevue-pest-solutions.com,Jason Perez,Bellevue,WA,Washington,Pest Control,"8191 Elm St, Bellevue, WA",72,national_scale_v2,new,2026-06-12T06:55:04.001092+00:00,,,,True,,,
Seattle Pest Services,(425) 481-7042,info@seattle-pest-services.pestcontrolpros.net,https://www.seattle-pest-services.com,George Ward,Seattle,WA,Washington,Pest Control,"4979 Jefferson Dr, Seattle, WA",94,national_scale_v2,new,2026-06-12T06:55:04.001158+00:00,,,,True,,,
Peak Bellevue Bug Control,(253) 508-6448,contact@peak-bellevue-bug-control.pestcontrolpros.net,https://www.peak-bellevue-bug-control.com,Debra Jackson,Bellevue,WA,Washington,Pest Control,"8338 Sunset Blvd, Bellevue, WA",59,national_scale_v2,new,2026-06-12T06:55:04.001224+00:00,,,,True,,,
Grand Vancouver Eco Pest,(253) 547-7911,contact@grand-vancouver-eco-pest.pestcontrolpros.net,https://www.grand-vancouver-eco-pest.com,Donna Long,Vancouver,WA,Washington,Pest Control,"1590 Main St, Vancouver, WA",59,national_scale_v2,new,2026-06-12T06:55:04.001292+00:00,,,,True,,,
Quality Bellevue Pest Pros,(253) 664-3073,contact@quality-bellevue-pest-pros.pestcontrolpros.net,https://www.quality-bellevue-pest-pros.com,Brenda Walker,Bellevue,WA,Washington,Pest Control,"1108 Lincoln Ave, Bellevue, WA",62,national_scale_v2,new,2026-06-12T06:55:04.001386+00:00,,,,True,,,
Green Tacoma Exterminating,(509) 277-1653,info@green-tacoma-exterminating.pestcontrolpros.net,https://www.green-tacoma-exterminating.com,Joshua Rogers,Tacoma,WA,Washington,Pest Control,"7118 Innovation Blvd, Tacoma, WA",92,national_scale_v2,new,2026-06-12T06:55:04.001528+00:00,,,,True,,,
King Vancouver Termite Control,(425) 343-9971,info@king-vancouver-termite-control.pestcontrolpros.net,https://www.king-vancouver-termite-control.com,Kenneth Bailey,Vancouver,WA,Washington,Pest Control,"9501 Innovation Blvd, Vancouver, WA",74,national_scale_v2,new,2026-06-12T06:55:04.001596+00:00,,,,True,,,
Seattle Pest Management,(206) 597-2787,info@seattle-pest-management.pestcontrolpros.net,https://www.seattle-pest-management.com,Anthony Wilson,Seattle,WA,Washington,Pest Control,"5866 Monroe St, Seattle, WA",67,national_scale_v2,new,2026-06-12T06:55:04.001662+00:00,,,,True,,,
Rentokil of Spokane,(206) 485-3697,info@rentokil-of-spokane.pestcontrolpros.net,https://www.rentokil-of-spokane.com,Eric Watson,Spokane,WA,Washington,Pest Control,"5610 Main St, Spokane, WA",61,national_scale_v2,new,2026-06-12T06:55:04.001728+00:00,,,,True,,,
Eagle Vancouver Pest Solutions,(360) 333-3356,info@eagle-vancouver-pest-solutions.pestcontrolpros.net,https://www.eagle-vancouver-pest-solutions.com,Susan Ortiz,Vancouver,WA,Washington,Pest Control,"6147 Franklin St, Vancouver, WA",79,national_scale_v2,new,2026-06-12T06:55:04.001795+00:00,,,,True,,,
North Spokane Pest Control,(253) 514-9042,contact@north-spokane-pest-control.pestcontrolpros.net,https://www.north-spokane-pest-control.com,Charles Lopez,Spokane,WA,Washington,Pest Control,"6007 Oak Ave, Spokane, WA",70,national_scale_v2,new,2026-06-12T06:55:04.001866+00:00,,,,True,,,
Pioneer Tacoma Pest & Termite,(509) 302-6442,info@pioneer-tacoma-pest-termite.pestcontrolpros.net,https://www.pioneer-tacoma-pest-termite.com,Dennis Green,Tacoma,WA,Washington,Pest Control,"1897 Victory Blvd, Tacoma, WA",89,national_scale_v2,new,2026-06-12T06:55:04.001934+00:00,,,,True,,,
Arrow Tacoma Termite Control,(206) 883-7919,contact@arrow-tacoma-termite-control.pestcontrolpros.net,https://www.arrow-tacoma-termite-control.com,Cynthia Rivera,Tacoma,WA,Washington,Pest Control,"8892 South Ave, Tacoma, WA",65,national_scale_v2,new,2026-06-12T06:55:04.002001+00:00,,,,True,,,
Keystone Tacoma Termite Control,(206) 554-8986,contact@keystone-tacoma-termite-control.pestcontrolpros.net,https://www.keystone-tacoma-termite-control.com,Nancy Baker,Tacoma,WA,Washington,Pest Control,"8890 3rd St, Tacoma, WA",95,national_scale_v2,new,2026-06-12T06:55:04.002110+00:00,,,,True,,,
Select Spokane Pest Solutions,(564) 922-5473,info@select-spokane-pest-solutions.pestcontrolpros.net,https://www.select-spokane-pest-solutions.com,Samantha King,Spokane,WA,Washington,Pest Control,"6372 2nd Ave, Spokane, WA",74,national_scale_v2,new,2026-06-12T06:55:04.002183+00:00,,,,True,,,
Spokane Pest Management,(509) 535-2155,info@spokane-pest-management.pestcontrolpros.net,https://www.spokane-pest-management.com,Matthew Hall,Spokane,WA,Washington,Pest Control,"8709 Park Ave, Spokane, WA",60,national_scale_v2,new,2026-06-12T06:55:04.002250+00:00,,,,True,,,
Spokane Termite Control,(564) 896-7981,info@spokane-termite-control.pestcontrolpros.net,https://www.spokane-termite-control.com,Deborah Kim,Spokane,WA,Washington,Pest Control,"7228 1st St, Spokane, WA",68,national_scale_v2,new,2026-06-12T06:55:04.002348+00:00,,,,True,,,
Sun Seattle Termite Control,(509) 565-2840,info@sun-seattle-termite-control.pestcontrolpros.net,https://www.sun-seattle-termite-control.com,Amy Richardson,Seattle,WA,Washington,Pest Control,"6280 Commerce Dr, Seattle, WA",83,national_scale_v2,new,2026-06-12T06:55:04.002421+00:00,,,,True,,,
Spokane Pest Solutions,(509) 318-7487,contact@spokane-pest-solutions.pestcontrolpros.net,https://www.spokane-pest-solutions.com,Mark Reed,Spokane,WA,Washington,Pest Control,"6720 Monroe St, Spokane, WA",64,national_scale_v2,new,2026-06-12T06:55:04.002489+00:00,,,,True,,,
Orkin of Seattle,(509) 259-4960,info@orkin-of-seattle.pestcontrolpros.net,https://www.orkin-of-seattle.com,Pamela Lopez,Seattle,WA,Washington,Pest Control,"8597 Madison Ave, Seattle, WA",92,national_scale_v2,new,2026-06-12T06:55:04.002555+00:00,,,,True,,,
Royal Vancouver Pest Pros,(425) 234-9907,contact@royal-vancouver-pest-pros.pestcontrolpros.net,https://www.royal-vancouver-pest-pros.com,Nicole Cruz,Vancouver,WA,Washington,Pest Control,"7949 Market St, Vancouver, WA",63,national_scale_v2,new,2026-06-12T06:55:04.002623+00:00,,,,True,,,
Ironclad Tacoma Pest Solutions,(509) 217-2851,contact@ironclad-tacoma-pest-solutions.pestcontrolpros.net,https://www.ironclad-tacoma-pest-solutions.com,Jacob Wood,Tacoma,WA,Washington,Pest Control,"6238 Maple Dr, Tacoma, WA",77,national_scale_v2,new,2026-06-12T06:55:04.002690+00:00,,,,True,,,
Seattle Pest Control,(564) 982-8419,info@seattle-pest-control.pestcontrolpros.net,https://www.seattle-pest-control.com,Nicole Ruiz,Seattle,WA,Washington,Pest Control,"4490 Cedar Ln, Seattle, WA",88,national_scale_v2,new,2026-06-12T06:55:04.002757+00:00,,,,True,,,
Valley Tacoma Termite Control,(360) 411-5459,contact@valley-tacoma-termite-control.pestcontrolpros.net,https://www.valley-tacoma-termite-control.com,Eric Lee,Tacoma,WA,Washington,Pest Control,"2878 Cedar Ln, Tacoma, WA",64,national_scale_v2,new,2026-06-12T06:55:04.002828+00:00,,,,True,,,
Grand Spokane Pest Services,(253) 458-7551,contact@grand-spokane-pest-services.pestcontrolpros.net,https://www.grand-spokane-pest-services.com,Jennifer Martin,Spokane,WA,Washington,Pest Control,"2236 Jefferson Dr, Spokane, WA",73,national_scale_v2,new,2026-06-12T06:55:04.002899+00:00,,,,True,,,
Rentokil of Vancouver,(253) 215-1266,info@rentokil-of-vancouver.pestcontrolpros.net,https://www.rentokil-of-vancouver.com,Jason Brown,Vancouver,WA,Washington,Pest Control,"966 Heritage Dr, Vancouver, WA",84,national_scale_v2,new,2026-06-12T06:55:04.002965+00:00,,,,True,,,
Complete Spokane Cleaning Co.,(253) 370-9844,info@complete-spokane-cleaning-co.cleaningpros.net,https://www.complete-spokane-cleaning-co.com,Rebecca Robinson,Spokane,WA,Washington,Cleaning,"911 Franklin St, Spokane, WA",58,national_scale_v2,new,2026-06-12T06:55:04.003034+00:00,,,,True,,,
Peak Vancouver Cleaning Services,(509) 703-2670,info@peak-vancouver-cleaning-services.cleaningpros.net,https://www.peak-vancouver-cleaning-services.com,Joseph Sanchez,Vancouver,WA,Washington,Cleaning,"7007 Business Park Dr, Vancouver, WA",85,national_scale_v2,new,2026-06-12T06:55:04.003104+00:00,,,,True,,,
United Tacoma Cleaners,(206) 801-7314,contact@united-tacoma-cleaners.cleaningpros.net,https://www.united-tacoma-cleaners.com,Benjamin Mitchell,Tacoma,WA,Washington,Cleaning,"8372 2nd Ave, Tacoma, WA",70,national_scale_v2,new,2026-06-12T06:55:04.003171+00:00,,,,True,,,
Metro Seattle Spotless Cleaning,(253) 544-8559,info@metro-seattle-spotless-cleaning.cleaningpros.net,https://www.metro-seattle-spotless-cleaning.com,Nicole Campbell,Seattle,WA,Washington,Cleaning,"6992 Industrial Blvd, Seattle, WA",70,national_scale_v2,new,2026-06-12T06:55:04.003239+00:00,,,,True,,,
Metro Tacoma Spotless Cleaning,(564) 855-1894,info@metro-tacoma-spotless-cleaning.cleaningpros.net,https://www.metro-tacoma-spotless-cleaning.com,Shirley Lee,Tacoma,WA,Washington,Cleaning,"827 Maple Dr, Tacoma, WA",92,national_scale_v2,new,2026-06-12T06:55:04.003327+00:00,,,,True,,,
The Maids of Spokane,(360) 740-6742,info@the-maids-of-spokane.cleaningpros.net,https://www.the-maids-of-spokane.com,Patricia Wilson,Spokane,WA,Washington,Cleaning,"7473 Monroe St, Spokane, WA",81,national_scale_v2,new,2026-06-12T06:55:04.003401+00:00,,,,True,,,
Bellevue Cleaning,(253) 332-6955,info@bellevue-cleaning.cleaningpros.net,https://www.bellevue-cleaning.com,Jerry Morgan,Bellevue,WA,Washington,Cleaning,"6565 1st St, Bellevue, WA",87,national_scale_v2,new,2026-06-12T06:55:04.003469+00:00,,,,True,,,
Quality Tacoma Cleaning,(360) 333-8216,info@quality-tacoma-cleaning.cleaningpros.net,https://www.quality-tacoma-cleaning.com,Jeffrey Patel,Tacoma,WA,Washington,Cleaning,"8519 Commerce Dr, Tacoma, WA",81,national_scale_v2,new,2026-06-12T06:55:04.003539+00:00,,,,True,,,
Golden Vancouver House Cleaning,(253) 268-7367,info@golden-vancouver-house-cleaning.cleaningpros.net,https://www.golden-vancouver-house-cleaning.com,Nicole Thompson,Vancouver,WA,Washington,Cleaning,"9902 Lincoln Ave, Vancouver, WA",60,national_scale_v2,new,2026-06-12T06:55:04.003607+00:00,,,,True,,,
Select Seattle Spotless Cleaning,(206) 252-2353,info@select-seattle-spotless-cleaning.cleaningpros.net,https://www.select-seattle-spotless-cleaning.com,David Rivera,Seattle,WA,Washington,Cleaning,"4424 Main St, Seattle, WA",59,national_scale_v2,new,2026-06-12T06:55:04.003676+00:00,,,,True,,,
Pro Spokane Janitorial,(564) 910-8793,info@pro-spokane-janitorial.cleaningpros.net,https://www.pro-spokane-janitorial.com,Jessica Gomez,Spokane,WA,Washington,Cleaning,"9256 3rd St, Spokane, WA",83,national_scale_v2,new,2026-06-12T06:55:04.003743+00:00,,,,True,,,
Total Seattle Cleaning Services,(564) 392-7955,contact@total-seattle-cleaning-services.cleaningpros.net,https://www.total-seattle-cleaning-services.com,Jerry Garcia,Seattle,WA,Washington,Cleaning,"8429 Church St, Seattle, WA",70,national_scale_v2,new,2026-06-12T06:55:04.003809+00:00,,,,True,,,
Power Tacoma Janitorial,(425) 632-9182,contact@power-tacoma-janitorial.cleaningpros.net,https://www.power-tacoma-janitorial.com,Anthony Green,Tacoma,WA,Washington,Cleaning,"7059 West St, Tacoma, WA",88,national_scale_v2,new,2026-06-12T06:55:04.003879+00:00,,,,True,,,
Central Seattle House Cleaning,(206) 763-1913,contact@central-seattle-house-cleaning.cleaningpros.net,https://www.central-seattle-house-cleaning.com,Brian Johnson,Seattle,WA,Washington,Cleaning,"2791 Commerce Dr, Seattle, WA",70,national_scale_v2,new,2026-06-12T06:55:04.003947+00:00,,,,True,,,
Spokane Cleaning,(425) 656-7049,info@spokane-cleaning.cleaningpros.net,https://www.spokane-cleaning.com,Robert Cooper,Spokane,WA,Washington,Cleaning,"8739 Maple Dr, Spokane, WA",80,national_scale_v2,new,2026-06-12T06:55:04.004013+00:00,,,,True,,,
ServiceMaster Clean of Bellevue,(509) 970-7931,contact@servicemaster-clean-of-bellevue.cleaningpros.net,https://www.servicemaster-clean-of-bellevue.com,Jacob Hughes,Bellevue,WA,Washington,Cleaning,"1031 Industrial Blvd, Bellevue, WA",79,national_scale_v2,new,2026-06-12T06:55:04.004083+00:00,,,,True,,,
Central Tacoma House Cleaning,(509) 892-3871,contact@central-tacoma-house-cleaning.cleaningpros.net,https://www.central-tacoma-house-cleaning.com,Kathleen Gomez,Tacoma,WA,Washington,Cleaning,"1705 Park Ave, Tacoma, WA",82,national_scale_v2,new,2026-06-12T06:55:04.004150+00:00,,,,True,,,
Blue Spokane Cleaning Co.,(206) 872-4365,info@blue-spokane-cleaning-co.cleaningpros.net,https://www.blue-spokane-cleaning-co.com,Joseph Thomas,Spokane,WA,Washington,Cleaning,"9991 Madison Ave, Spokane, WA",66,national_scale_v2,new,2026-06-12T06:55:04.004219+00:00,,,,True,,,
Fresh Tacoma Cleaners,(206) 802-3178,info@fresh-tacoma-cleaners.cleaningpros.net,https://www.fresh-tacoma-cleaners.com,Brenda Sanchez,Tacoma,WA,Washington,Cleaning,"2341 Lincoln Ave, Tacoma, WA",58,national_scale_v2,new,2026-06-12T06:55:04.004285+00:00,,,,True,,,
Bright Vancouver Cleaners,(509) 547-2639,info@bright-vancouver-cleaners.cleaningpros.net,https://www.bright-vancouver-cleaners.com,Maria Harris,Vancouver,WA,Washington,Cleaning,"1649 Heritage Dr, Vancouver, WA",85,national_scale_v2,new,2026-06-12T06:55:04.004375+00:00,,,,True,,,
Seattle Cleaners,(253) 932-5957,info@seattle-cleaners.cleaningpros.net,https://www.seattle-cleaners.com,Joseph Harris,Seattle,WA,Washington,Cleaning,"6017 West St, Seattle, WA",90,national_scale_v2,new,2026-06-12T06:55:04.004445+00:00,,,,True,,,
Royal Seattle Cleaning Co.,(425) 465-1372,info@royal-seattle-cleaning-co.cleaningpros.net,https://www.royal-seattle-cleaning-co.com,Dennis Watson,Seattle,WA,Washington,Cleaning,"7206 Madison Ave, Seattle, WA",76,national_scale_v2,new,2026-06-12T06:55:04.004513+00:00,,,,True,,,
Eagle Spokane Janitorial,(425) 963-1729,contact@eagle-spokane-janitorial.cleaningpros.net,https://www.eagle-spokane-janitorial.com,Patricia Sanchez,Spokane,WA,Washington,Cleaning,"2809 Mill St, Spokane, WA",56,national_scale_v2,new,2026-06-12T06:55:04.004580+00:00,,,,True,,,
Superior Bellevue Spotless Cleaning,(564) 662-1280,info@superior-bellevue-spotless-cleaning.cleaningpros.net,https://www.superior-bellevue-spotless-cleaning.com,Deborah Baker,Bellevue,WA,Washington,Cleaning,"6490 Mill St, Bellevue, WA",71,national_scale_v2,new,2026-06-12T06:55:04.004651+00:00,,,,True,,,
National Bellevue Cleaning,(564) 309-7603,info@national-bellevue-cleaning.cleaningpros.net,https://www.national-bellevue-cleaning.com,Christopher Ward,Bellevue,WA,Washington,Cleaning,"9799 3rd St, Bellevue, WA",70,national_scale_v2,new,2026-06-12T06:55:04.004718+00:00,,,,True,,,
Town Tacoma Janitorial,(253) 432-3317,info@town-tacoma-janitorial.cleaningpros.net,https://www.town-tacoma-janitorial.com,Anna Cook,Tacoma,WA,Washington,Cleaning,"7960 Mill St, Tacoma, WA",87,national_scale_v2,new,2026-06-12T06:55:04.004785+00:00,,,,True,,,
Bellevue Cleaners,(425) 476-1928,contact@bellevue-cleaners.cleaningpros.net,https://www.bellevue-cleaners.com,Timothy Walker,Bellevue,WA,Washington,Cleaning,"7010 North St, Bellevue, WA",94,national_scale_v2,new,2026-06-12T06:55:04.004853+00:00,,,,True,,,
Blue Vancouver Clean Team,(360) 349-9995,info@blue-vancouver-clean-team.cleaningpros.net,https://www.blue-vancouver-clean-team.com,Thomas Carter,Vancouver,WA,Washington,Cleaning,"237 Main St, Vancouver, WA",64,national_scale_v2,new,2026-06-12T06:55:04.004922+00:00,,,,True,,,
Reliable Seattle Commercial Cleaning,(509) 490-9565,info@reliable-seattle-commercial-cleaning.cleaningpros.net,https://www.reliable-seattle-commercial-cleaning.com,Christopher Cook,Seattle,WA,Washington,Cleaning,"9494 Mill St, Seattle, WA",57,national_scale_v2,new,2026-06-12T06:55:04.004991+00:00,,,,True,,,
Peak Spokane Cleaning,(564) 726-2902,info@peak-spokane-cleaning.cleaningpros.net,https://www.peak-spokane-cleaning.com,Nicholas Ruiz,Spokane,WA,Washington,Cleaning,"4806 Heritage Dr, Spokane, WA",68,national_scale_v2,new,2026-06-12T06:55:04.005058+00:00,,,,True,,,
Sparkle Spokane Cleaning Co.,(564) 722-8216,info@sparkle-spokane-cleaning-co.cleaningpros.net,https://www.sparkle-spokane-cleaning-co.com,Maria Allen,Spokane,WA,Washington,Cleaning,"4506 East Blvd, Spokane, WA",76,national_scale_v2,new,2026-06-12T06:55:04.005130+00:00,,,,True,,,
Crystal Tacoma Cleaning Co.,(253) 599-3919,info@crystal-tacoma-cleaning-co.cleaningpros.net,https://www.crystal-tacoma-cleaning-co.com,Elizabeth Ruiz,Tacoma,WA,Washington,Cleaning,"1071 Main St, Tacoma, WA",66,national_scale_v2,new,2026-06-12T06:55:04.005197+00:00,,,,True,,,
Silver Seattle Commercial Cleaning,(253) 951-2596,info@silver-seattle-commercial-cleaning.cleaningpros.net,https://www.silver-seattle-commercial-cleaning.com,Karen Kim,Seattle,WA,Washington,Cleaning,"9762 East Blvd, Seattle, WA",59,national_scale_v2,new,2026-06-12T06:55:04.005265+00:00,,,,True,,,
Red Spokane House Cleaning,(253) 496-5130,contact@red-spokane-house-cleaning.cleaningpros.net,https://www.red-spokane-house-cleaning.com,Thomas Miller,Spokane,WA,Washington,Cleaning,"2780 Pine St, Spokane, WA",57,national_scale_v2,new,2026-06-12T06:55:04.005357+00:00,,,,True,,,
Bright Bellevue Clean Team,(253) 456-7266,info@bright-bellevue-clean-team.cleaningpros.net,https://www.bright-bellevue-clean-team.com,Christopher Bennett,Bellevue,WA,Washington,Cleaning,"2524 Sunset Blvd, Bellevue, WA",78,national_scale_v2,new,2026-06-12T06:55:04.005430+00:00,,,,True,,,
Harbor Vancouver Cleaning Pros,(206) 303-6026,contact@harbor-vancouver-cleaning-pros.cleaningpros.net,https://www.harbor-vancouver-cleaning-pros.com,Mary Peterson,Vancouver,WA,Washington,Cleaning,"1467 Industrial Blvd, Vancouver, WA",60,national_scale_v2,new,2026-06-12T06:55:04.005498+00:00,,,,True,,,
Main Bellevue Cleaning Services,(564) 429-6818,info@main-bellevue-cleaning-services.cleaningpros.net,https://www.main-bellevue-cleaning-services.com,Susan Foster,Bellevue,WA,Washington,Cleaning,"1205 Monroe St, Bellevue, WA",82,national_scale_v2,new,2026-06-12T06:55:04.005566+00:00,,,,True,,,
Spokane House Cleaning,(509) 467-4248,info@spokane-house-cleaning.cleaningpros.net,https://www.spokane-house-cleaning.com,Brenda Wood,Spokane,WA,Washington,Cleaning,"6680 North St, Spokane, WA",67,national_scale_v2,new,2026-06-12T06:55:04.005643+00:00,,,,True,,,
Pacific Seattle Cleaners,(509) 440-8572,contact@pacific-seattle-cleaners.cleaningpros.net,https://www.pacific-seattle-cleaners.com,Angela Jackson,Seattle,WA,Washington,Cleaning,"5354 Washington St, Seattle, WA",63,national_scale_v2,new,2026-06-12T06:55:04.005711+00:00,,,,True,,,
Spotless Vancouver Janitorial,(206) 682-9254,info@spotless-vancouver-janitorial.cleaningpros.net,https://www.spotless-vancouver-janitorial.com,Kimberly Smith,Vancouver,WA,Washington,Cleaning,"8779 Technology Dr, Vancouver, WA",88,national_scale_v2,new,2026-06-12T06:55:04.005778+00:00,,,,True,,,
Spotless Tacoma Cleaning,(509) 801-8858,info@spotless-tacoma-cleaning.cleaningpros.net,https://www.spotless-tacoma-cleaning.com,Tyler Edwards,Tacoma,WA,Washington,Cleaning,"4515 Broadway, Tacoma, WA",76,national_scale_v2,new,2026-06-12T06:55:04.005844+00:00,,,,True,,,
Silver Tacoma Cleaning Services,(253) 910-6142,contact@silver-tacoma-cleaning-services.cleaningpros.net,https://www.silver-tacoma-cleaning-services.com,Sharon Harris,Tacoma,WA,Washington,Cleaning,"5345 Lincoln Ave, Tacoma, WA",62,national_scale_v2,new,2026-06-12T06:55:04.005914+00:00,,,,True,,,
Shine Spokane Commercial Cleaning,(360) 369-6890,info@shine-spokane-commercial-cleaning.cleaningpros.net,https://www.shine-spokane-commercial-cleaning.com,Jessica Ramos,Spokane,WA,Washington,Cleaning,"2003 Elm St, Spokane, WA",88,national_scale_v2,new,2026-06-12T06:55:04.005983+00:00,,,,True,,,
Royal Bellevue Cleaning,(425) 625-4918,info@royal-bellevue-cleaning.cleaningpros.net,https://www.royal-bellevue-cleaning.com,Patrick Ross,Bellevue,WA,Washington,Cleaning,"4733 Park Ave, Bellevue, WA",75,national_scale_v2,new,2026-06-12T06:55:04.006086+00:00,,,,True,,,
Tacoma House Cleaning,(425) 664-7263,info@tacoma-house-cleaning.cleaningpros.net,https://www.tacoma-house-cleaning.com,Michelle Chavez,Tacoma,WA,Washington,Cleaning,"3867 Highland Ave, Tacoma, WA",93,national_scale_v2,new,2026-06-12T06:55:04.006163+00:00,,,,True,,,
Red Vancouver Cleaning,(360) 796-6732,contact@red-vancouver-cleaning.cleaningpros.net,https://www.red-vancouver-cleaning.com,Kimberly Scott,Vancouver,WA,Washington,Cleaning,"5918 Cedar Ln, Vancouver, WA",59,national_scale_v2,new,2026-06-12T06:55:04.006231+00:00,,,,True,,,
Bellevue Commercial Cleaning,(206) 937-2865,contact@bellevue-commercial-cleaning.cleaningpros.net,https://www.bellevue-commercial-cleaning.com,George Ward,Bellevue,WA,Washington,Cleaning,"8542 Heritage Dr, Bellevue, WA",77,national_scale_v2,new,2026-06-12T06:55:04.006316+00:00,,,,True,,,
City Vancouver Cleaning Services,(253) 436-7627,contact@city-vancouver-cleaning-services.cleaningpros.net,https://www.city-vancouver-cleaning-services.com,Eric Turner,Vancouver,WA,Washington,Cleaning,"1820 Broadway, Vancouver, WA",72,national_scale_v2,new,2026-06-12T06:55:04.006398+00:00,,,,True,,,
Park Seattle Cleaners,(206) 628-2431,info@park-seattle-cleaners.cleaningpros.net,https://www.park-seattle-cleaners.com,Daniel Lewis,Seattle,WA,Washington,Cleaning,"9741 River Rd, Seattle, WA",57,national_scale_v2,new,2026-06-12T06:55:04.006466+00:00,,,,True,,,
Central Bellevue Spotless Cleaning,(206) 573-3262,info@central-bellevue-spotless-cleaning.cleaningpros.net,https://www.central-bellevue-spotless-cleaning.com,Carol Lewis,Bellevue,WA,Washington,Cleaning,"273 Heritage Dr, Bellevue, WA",68,national_scale_v2,new,2026-06-12T06:55:04.006535+00:00,,,,True,,,
